name,latitude,longitude,rating,review_count,address,city,state,zip,phone,hours,num_connectors,total_kw,website
BPCL Charging Station,20.8075995,78.6824151,2.3,3,"RM5J+2XM, Seloo, Achalpur, Maharashtra 442003","Seloo, Achalpur",Maharashtra,442003,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://onelink.to/5695dc
BPCL Charging Station,21.1370762,78.7942408,,0,"4QPV+RMQ, Bajargaon, Nagpur, Maharashtra 440023","Bajargaon, Nagpur",Maharashtra,440023,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://onelink.to/5695dc
ChargeZone Charging Station,28.6187437,77.21827789999999,3.7,7,"Le Meridien, Windsor Pl, Connaught Place, New Delhi, Delhi 110001",New Delhi,Delhi,110001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,http://www.chargezone.co.in
Thunder Plus Charging Station,28.6443242,77.1894763,5.0,1,"J5VQ+PQH, Block 1, WEA, Karol Bagh, Metro, New Delhi, Delhi 110005","Metro, New Delhi",Delhi,,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,3,https://www.thunderplus.io
Thunder Plus Charging Station,28.633591,77.216527,,0,"G Block, Marina Arcade, CONNAUGHT PLACE, near Radisson Blu Marina Hotel, Connaught Place, New Delhi, Delhi 110001",New Delhi,Delhi,110001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.thunderplus.io
GLIDA Charging Station,28.5867449,77.2377128,,0,"Gate No 16, NTPC, SCOPE Complex, Lodhi Rd, Institutional Area, NTPC, New Delhi, Delhi 110003",New Delhi,Delhi,110003,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,22,https://www.fortum.in
BPCL Charging Station,21.0520931,79.0536491,,0,"3323+RFJ, Khapri, Achalpur, Maharashtra 440003","Khapri, Achalpur",Maharashtra,440003,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://onelink.to/5695dc
Thunder Plus Charging Station,28.6323021,77.2166499,,0,"51b, Connaught Cir, Block P, Connaught Place, New Delhi, Delhi 110001",New Delhi,Delhi,110001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.thunderplus.io
"Thunderplus EV Charging Station Sachivalay, Delhi",28.6290625,77.25156249999999,,0,"J7H2+JJR Ev Charge hub, Sachivalaya Rd, IG Indoor Stadium, ITO, Vikram Nagar, New Delhi, Delhi, 110002","New Delhi, Delhi",Delhi,110002,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.thunderplus.io
Electric Vehicle Charging Station,20.7694029,78.6340149,,0,"QJ9M+P9, Bhiwapur, Wardha, Maharashtra 442001","Bhiwapur, Wardha",Maharashtra,442001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,60,
Thunder Plus Charging Station,28.6290734,77.21831999999999,,0,"J6H9+J8G, Janpath, Connaught Place, New Delhi, Delhi 110001",New Delhi,Delhi,110001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.thunderplus.io
Tata Power Charging Station,20.933363,79.005252,,0,"NH 07, Plot no-X-273, Nagpur, 441122","Nagpur, Butibori",Maharashtra,441122,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://www.tatapower.com
Porsche Destination Charging,28.5845567,77.1914038,5.0,1,4000d Avenida Fernando Machado New Delhi 110021 IN,New Delhi,Delhi,,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,11,https://www.porsche.com
AARGO EV SMART Charging Station,28.6354509,77.22141529999999,4.8,4,"Shop No, Municipal Market, 51A, Connaught Cir, Railway Colony, Barakhamba, New Delhi, Delhi 110001",New Delhi,Delhi,110001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,http://www.aargoev.com
Thunder Plus Charging Station,28.644741999999997,77.20385399999999,,0,"J6V3+VGX, Block E 3, Jhandewalan Extension, Karol Bagh, New Delhi, Delhi 110055",New Delhi,Delhi,110055,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,3,https://www.thunderplus.io
BPCL Charging Station,20.872203,78.931067,,0,"VWCJ+VCP, Dhawalpeth, Maharashtra 441108",Dhawalpeth,Maharashtra,441108,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://onelink.to/5695dc
BPCL Charging Station,28.596196,77.20491799999999,,0,"H6W3+FXF, Safdarjang's Tomb, Delhi Race Club, New Delhi, Delhi 110003",New Delhi,Delhi,110003,,,1,30,https://onelink.to/5695dc
Thunder Plus Charging Station,21.080052,79.0611577,5.0,3,"Airport South Metro Station, Sonegaon, Nagpur, Maharashtra 440005",Nagpur,Maharashtra,440005,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://eeslindia.org/en
Jio-bp pulse Charging Station,21.140000999999998,79.090001,3.5,10,"Orient Hotel, Great Nag Road Oppo Jattarodi, Ganeshpeth Colony, Imamwada, Police Station, Nagpur, Maharashtra 440025",Nagpur,Maharashtra,440025,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2,0,https://mobilitystation.jiobp.com/jio-bp-pulse-electric-vehicle-charging-station-ganeshpeth-colony-nagpur-251897/Home
Tata Power Charging Station,20.712056999999998,78.563142,,0,"Plot no. 8, House no. 1591 Grampanchayat Salod Hirapur, Road, opp. Hanuman Mandir Lane, yavatmal, Wardha, 442001","yavatmal, Wardha",Maharashtra,442001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://www.tatapower.com
EESL Charging Station,21.103145299999998,79.06820739999999,5.0,1,"4339+774 Metro Station, Wardha Rd, Sarvetra Nagar, Jai Prakash Nagar, Somalwada, Nagpur, Maharashtra 440025",Nagpur,Maharashtra,440025,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://eeslindia.org
Ather Grid Charging Station,20.745412899999998,78.5992917,5.0,2,"Gond Plot, Giriraj Bhawan, Ground Floor, RT Marg, Sudampuri, Wardha, Maharashtra 442001",Wardha,Maharashtra,442001,,Monday: 9:30 am–7 pm; Tuesday: 9:30 am–7 pm; Wednesday: 9:30 am–7 pm; Thursday: 9:30 am–7 pm; Friday: 9:30 am–7 pm; Saturday: 9:30 am–7 pm; Sunday: Closed,1,1,https://www.atherenergy.com
Ather Grid Charging Station,21.1484933,79.1229925,3.2,5,"Sub Post Office, SHOP NO 14, HOUSE 176/13, CA ROAD, GANDHI GRE MARKET, Old Bagadganj, Bagadganj, Nagpur, Maharashtra 440008",Nagpur,Maharashtra,440008,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,1,https://www.atherenergy.com
VerdeMobility Charging Station,28.614518999999998,77.24026099999999,,0,"J67R + V63, Mathura Road, Opposite National S Delhi Unknown",New Delhi,Delhi,,,,2,25,https://www.verdemobility.com
Tata Power Charging Station,21.134006,79.004375,,0,"Aditya Tata Cars, C-6, Link Ring Rd, MIDC, Hingna, Nagpur, Maharashtra 440016",Nagpur,Maharashtra,440016,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2,37,https://www.tatapower.com
Ather Grid Charging Station,21.148261899999998,79.1284727,1.0,1,"36-65, Nagpur - Bhandara - Rajnandgaon - Raipur Hwy Patanjali Store Wardhaman Nagar, Chapru Nagar, Shashtri Nagar, Nagpur, Maharashtra 440008",Nagpur,Maharashtra,440008,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,1,https://atherenergy.com
"NDMC,Delta EV Charger",28.6244874,77.21376099999999,4.5,4,"J6F7+QGR, Sansad Marg, Police Colony, Connaught Place, New Delhi, Delhi 110001",New Delhi,Delhi,110001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.ndmc.gov.in
BPCL Charging Station,20.8660413,78.9193354,,0,"VW89+CP8, Nagpur, Maharashtra 441108",Nagpur,Maharashtra,441108,,,1,30,https://onelink.to/5695dc
Exicom Charging Station,28.6342334,77.2195811,5.0,2,"J6M9+MRW, Near Woodland Showroom, Block B, Inner Circle, Connaught Place, New Delhi, Delhi 110001",New Delhi,Delhi,110001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Jio-bp pulse Charging Station,21.1194375,79.0471103,4.5,2,"Information Technology Park, Entertainment Network India Ltd; Wing A- 301, 3rd Floor, VIPL IT Park Plot No. 28, MIDC, Gayatri Nagar Rd, Parsodi, Area, Nagpur, Maharashtra 440022",Nagpur,Maharashtra,440022,,Monday: 10 am–10 pm; Tuesday: 10 am–10 pm; Wednesday: 10 am–10 pm; Thursday: 10 am–10 pm; Friday: 10 am–10 pm; Saturday: 10 am–10 pm; Sunday: 10 am–10 pm,0,0,https://www.jiobp.com
EESL Charging Station,28.5805449,77.2210295,5.0,3,"H6JC+6C6, Khanna Market Rd, Block C 3, Lodi Colony, New Delhi, Delhi 110003",New Delhi,Delhi,110003,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://eeslindia.org
Thunder Plus Charging Station,28.6199147,77.2800694,,0,"J79J+X28, Block D, Ghazipur, GAUSHALA, New Delhi, Delhi 110096","GAUSHALA, New Delhi",Delhi,110096,,Monday: 8 am–9 pm; Tuesday: 8 am–9 pm; Wednesday: 8 am–9 pm; Thursday: 8 am–9 pm; Friday: 8 am–9 pm; Saturday: 8 am–9 pm; Sunday: 8 am–9 pm,1,3,https://www.thunderplus.io
Hindustan Petroleum Corporation Limited Charging Station,21.139624599999998,78.8822801,,0,"4VQJ+RWR, Chinchbhuwan, Maharashtra 440023",Chinchbhuwan,Maharashtra,440023,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://www.hindustanpetroleum.com
Electric Vehicle Charging Station,28.64698,77.18715089999999,4.8,6,"12A/14 Ground Floor, Guru nanak Market, Block 12A, WEA, Karol Bagh, New Delhi, Delhi, 110005","New Delhi, Delhi",Delhi,110005,,Monday: 8 am–9 pm; Tuesday: 8 am–9 pm; Wednesday: 8 am–9 pm; Thursday: 8 am–9 pm; Friday: 8 am–9 pm; Saturday: 8 am–9 pm; Sunday: 8 am–9 pm,0,0,
Electric vehicle charging station,20.653218,78.4769827,,0,"Ward no 1, kedar layout, police vasahat, javad, Deoli, Maharashtra 442101",Deoli,Maharashtra,442101,,Monday: 9 am–11 pm; Tuesday: 9 am–11 pm; Wednesday: 9 am–11 pm; Thursday: 9 am–11 pm; Friday: 9 am–11 pm; Saturday: 9 am–11:30 pm; Sunday: 9 am–11 pm,0,0,
Thunder Plus Charging Station,28.629863,77.251184,,0,"Delhi Secretariat, IG Indoor Stadium, ITO, Vikram Nagar, Delhi, 110002",Delhi,Delhi,110002,,Monday: 8 am–9 pm; Tuesday: 8 am–9 pm; Wednesday: 8 am–9 pm; Thursday: 8 am–9 pm; Friday: 8 am–9 pm; Saturday: 8 am–9 pm; Sunday: 8 am–9 pm,1,3,https://www.thunderplus.io
Electric Vehicle Charging Station,28.6026925,77.2378523,,0,"DR. ZAKIR HUSSAIN ROAD, Nineteenth Hole Service Station, Kaka Nagar, India Gate, New Delhi, Delhi 110003",New Delhi,Delhi,110003,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.plugshare.com/location/309311
EESL Charging Station,28.584526099999998,77.2205104,4.7,3,"H6MC+R66, Khanna Market Rd, Aliganj, Block 14, Lodi Colony, New Delhi, Delhi 110003",New Delhi,Delhi,110003,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://eeslindia.org/en
Ather Grid Charging Station,28.641077,77.20893,3.0,4,"E- Riskshaw Charging point, Malik Building, 1739, Chuna Mandi, Paharganj, Delhi,1, New Delhi, Delhi 110055","Delhi,1, New Delhi",Delhi,110055,,,1,1,https://www.atherenergy.com
Kazam Charging Station,28.574441699999998,77.2401367,,0,"H6FR+Q3C, Block A Lajpat Nagar 1 Rd, Block B, Lajpat Nagar I, Lajpat Nagar, New Delhi, Delhi 110024",New Delhi,Delhi,110024,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,3,
Electric Vehicle Charging Station,28.640922999999997,77.2356303,2.5,2,"2, Asaf Ali Rd, Chatta lal Miya, Katra Chobey Lal, Old Delhi, Delhi, 110002",Delhi,Delhi,110002,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Mahindra Charging Station,28.628608699999997,77.21969299999999,,0,"J6H9+CVW, Atul Grove Road, Janpath, Indian Coffee House, Connaught Place, New Delhi, Delhi 110001","Connaught Place, New Delhi",Delhi,110001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.withyouhamesha.com
Electric Vehicle Charging Station,28.6288213,77.2171955,,0,"J6H8+GVG, NDMC Charging Station NDMC, Palika Kendra Parking, Opposite Jantar Mantar, Sansad Marg, Connaught Place, New Delhi, Delhi 110001",New Delhi,Delhi,110001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Closed; Sunday: Closed,0,0,https://www.plugshare.com
TATA Charging Station,21.155680699999998,79.07889709999999,3.0,7,"Jaika Building, 1, Commercial Rd, Collectors Colony, Civil Lines, Nagpur, Maharashtra 440001",Nagpur,Maharashtra,440001,,Monday: 10 am–7 pm; Tuesday: 10 am–7 pm; Wednesday: 10 am–7 pm; Thursday: 10 am–7 pm; Friday: 10 am–7 pm; Saturday: 10 am–7 pm; Sunday: 10 am–7 pm,0,0,https://www.tatapower.com
Ather Charging Station,21.090435499999998,79.0650826,3.0,2,"Pande Chambers, Plot No. 4, beside Airport Centre Point Hotel, Karve Nagar, Somalwada, Nagpur, Maharashtra 440025",Nagpur,Maharashtra,440025,,Monday: 9:30 am–7:30 pm; Tuesday: 9:30 am–7:30 pm; Wednesday: 9:30 am–7:30 pm; Thursday: 9:30 am–7:30 pm; Friday: 9:30 am–7:30 pm; Saturday: 9:30 am–7:30 pm; Sunday: 9:30 am–7:30 pm,1,1,https://www.atherenergy.com
Tata Power Charging Station,28.6276749,77.21978779999999,,0,"J6H9+3W7, Opposite Fab India, Janpath Rd, Atul Grove Rd, Janpath, Connaught Place, New Delhi, Delhi 110001",New Delhi,Delhi,110001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.tatapower.com
Celectric Charging Station,21.1223548,79.136539,4.8,8,"Mitra Vihar Nagar, Aradhana Nagar, New Sahakar Nagar, Dighori, Nagpur, Maharashtra 440034",Nagpur,Maharashtra,440034,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://celectricmobility.com
Celectric Charging Station,21.1397288,79.0603114,5.0,14,"Prayag Enclave, 302, W High Ct Rd, Shankar Nagar, Shivaji Nagar, Nagpur, Maharashtra 440010",Nagpur,Maharashtra,440010,,Monday: 10 am–7 pm; Tuesday: 10 am–7 pm; Wednesday: 10 am–7 pm; Thursday: 10 am–7 pm; Friday: 10 am–7 pm; Saturday: 10 am–5 pm; Sunday: Closed,0,0,http://celectricmobility.com
Ather Grid Charging Station,21.1480003,79.1072001,,0,"Patanjali Chikitsalaya, Walker Rd, Badkas Chowk, Mahal, Nagpur, Maharashtra 440032",Nagpur,Maharashtra,440032,,Monday: 10 am–9 pm; Tuesday: 10 am–9 pm; Wednesday: 10 am–9 pm; Thursday: 10 am–9 pm; Friday: 10 am–9 pm; Saturday: 10 am–9 pm; Sunday: 10 am–9 pm,1,1,https://atherenergy.com
Bolt.Earth Charging Station,28.626181799999998,77.2754996,,0,"403A, Chatan Jain Marg, Block S 2, Upadhyay Block, Shakarpur, New Delhi, Delhi, 110092","New Delhi, Delhi",Delhi,110092,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://bolt.earth
Electric Vehicle Charging Station,28.6398354,77.25636229999999,3.8,5,"0098, RPS Complex, Raj Ghat, Delhi, 100002",Delhi,Delhi,100002,,,1,0,
EESL Charging Station,28.5903526,77.2202871,3.0,1,"H6RC+44V, Lodhi Gardens, Lodhi Estate, New Delhi, Delhi 110003",New Delhi,Delhi,110003,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://eeslindia.org
EESL Charging Station,28.5853611,77.17755559999999,5.0,2,"F 203, Moti Bagh 1, Block F, North West Moti Bagh, New Delhi, Delhi 110021",New Delhi,Delhi,110021,,,1,15,
1C Charging Station,28.644289999999998,77.19991999999999,,0,"1E/8 Swami Ramtirath Nagar, near metro gate-02, Jhandewalan Extension, Jhandewalan, Delhi, Gurgaon, Haryana 110055","Gurgaon, New Delhi",Haryana,110055,,,1,3,https://1charging.com
Ather Grid Charging Station,28.6335849,77.22184399999999,,0,"D Block, A-221, Rd Number 6, D Block, Connaught Place, New Delhi, Delhi 110001",New Delhi,Delhi,110001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.atherenergy.com
Electric Vehicle Charging Station,28.6309389,77.2233031,,0,"56-K, Barakhamba Rd, opp. PVR Plaza, Connaught Lane, Barakhamba, New Delhi, Delhi 110001",New Delhi,Delhi,110001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
